"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Saudi Arabia","SAU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.57","","","","","","","49.128","49.237","48.519","47.763","","","","50.701","50.559","50.286","49.891","","53.17","54.12","54.207","54.1","54","54.95","54.904","55.984","57.89","59.522","61.155","61.058","66.6",
"Sudan","SDN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","54.86","","","","","","","","","","57.28","","","","","","","49.46","","","49.87","","","51.26","","","","","","","","","","","","48.648","48","","49.808","","","","","","","","","","","37.86","",
"Senegal","SEN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.27","","","64.3","","","","","","","","","","","65.62","","","","50","","","","","54.028","","","","45.486","50.116","46.002","","50.712","","","51.946","",
"Singapore","SGP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","56.49","","","","","57.31","57.61","58.5","60.03","61.4","62.69","","63.36","63.79","63.41","62.23","62.29","62.67","62.9","63.14","","49.69","56.85","56.04","55.81","52.5","54.18","52.68","51.14","64.1","49.31","64.4","63.61","63.2","63.3","63","65.01","65.14","65.62","65.44","66.23","66.07","66.59","66.72","67.03","68.33","68.04","67.69","67.7","68.04","68.06","70.478","69.974","68.564",
"Solomon Islands","SLB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.971","","","","","","67.793","","","","62.87","","","","85.959","","","","","","","","","","",
"Sierra Leone","SLE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","65.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.64","66.11","","","","","60.96","60.52","","","","56.948","","","","53.912","","","","","",
"El Salvador","SLV","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","54.13","","","","","","","","","","56.63","","","","31.46","","","57.71","59.41","59.16","","","","","","","","","","63.74","61.91","59.69","60.39","61.2","60.06","58.5","58.68","61.1","60.26","60","60.3","58.59","61","59.55","59.7","60.3","60.88","62.71","62.76","61.093","61.179","61.774","62.174","60.928","60.176","60.568","60.209","59.824","60.745","59.245","59.581","60.488","61.963",
"San Marino","SMR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","59.49","","","","","","","","","61.28","61.72","61.8","61.94","61.68","62.14","62.58","63.55","64.24","","65.74","66.22","66.45","66.84","67.2","","67.62","67.23","66.21","","","","","","","","","","","","71.038","","72.05","71.89","72.05","71.09","71.02","70.47","",
"Somalia","SOM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.03","","","","",
"Serbia","SRB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5","53.49","51.04","50.99","51.471","49.113","46.924","46.442","46.699","48.47","51.942","51.589","53.327","53.97","54.491","54.632","53.956","56.288","57.241","58.243",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.992","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","58.53","","","","","","","","","","","","","","","","","","","47.5","","","","","","35.06","","","","","","","","","","","23.88","","","","","","",
"Suriname","SUR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","41.32","","","","","","","","","","","","","","","","37.31","","","","","","","53.36","","45.84","55.55","","52.38","49.32","48.77","47.98","","","","46.61","","","","","","","","","","62.57","61.89","61.95","61.51","61.65","62.92","59.96","56.115","","","","","","","",
"Slovak Republic","SVK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.11","","62.17","59.892","59.824","60.148","59.674","59.022","59.213","59.599","60.159","59.803","60.138","60.053","59.483","59.154","58.864","59.316","58.877","59.012","58.787","59.215","59.297","59.705","59.674","60.076","59.969","59.814","59.695","59.035","60.519","61.535","61.6",
"Slovenia","SVN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.58","","52.48","57.44","58.67","59.197","59.914","60.886","59.297","58.887","57.669","58.108","56.447","58.97","59.247","59.295","59.695","59.488","59.431","59.171","57.923","57.536","57.244","57.672","57.316","56.596","58.426","58.809","58.067","57.762","58.478","58.943","58.525",
"Sweden","SWE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","56","","","","","","","","","","63.53","63.53","","","","","","71.68","71.76","71.89","72.27","83.24","83.38","","84.52","74.379","73.823","72.345","70.738","70.054","69.09","61.308","60.79","60.185","60.879","60.405","62.738","62.664","62.754","62.536","63.249","63.352","63.687","63.935","63.311","70.533","70.936","71.133","71.502","71.955","72.001","72.093","72.724","72.975","73.356","73.288","66.685","67.052","67.529",
"Eswatini","SWZ","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","65.42","","","","","","","","","","41.85","","","","","","","","","","44.21","","","","","","","","","","","40.1","","","","","","","","","","","","","","","","","","","51.135","","","","","49.686","","",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","69.39","","","","","","","","","","","64","","","","","","68.1","","","","","","","","","","63.13","","","","","","","66.28","","","","","","","","72.29","","","","","","","","","64.97","","","70.031","71.041","69.545","70.297","68.677","66.592","65.924","","","63.307",
"Syrian Arab Republic","SYR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","45.92","","","","","","","","","","44.83","","","","","48.3","","","","","","43.76","","43.82","45.67","","","","","26.19","","27.82","","50.8","","49.193","","41.7","49.72","50.91","50.89","52.98","53.26","48.09","","","45.81","44.25","44.3","42.94","42.7","43.4","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","66.54","","","","","","","","","","28.46","","","","","","","","","","66.93","","","","","","","","","","","","","","","","","","","","","56.7","58.51","60.59","61.17","61.98","59.21","59.41","64.03","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","33.53","","","","","","","","56.12","","","","","","","","56.33","","","","","72.3","","","","","","","","","","","","","","","","","","","","","","","","","59.974","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","77.1869749372952","","","","","","","","76.2472614864848","","","","","","","","","","72.8712799301798","74.4248293929931","73.7594500476671","73.0999400081663","72.4689438618167","72.2864094780272","71.9646495348079","71.9587763594318","71.5407304211722","71.4154049605264","70.2897961373546","70.3215218193121","70.204700268369","70.1060037203693","70.0231664650607","69.8778690475769","70.0610676009841","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1257102541552","61.0210543281366","58.3574540537181","59.3590976105136","60.8680076801148","60.6922713319191","60.1087614996734","59.2207144551105","58.3925722054832","58.3572691115864","57.9203946244879","57.8221256622972","59.9773320759381","60.4498623854869","60.7939874231235","61.2994864052264","61.7180731835814","61.8148821159046","61.9395395628451","61.9252583316383","62.6187563033604","62.2157213572024","60.5199834983883","60.7585689289437","59.8740732246041","57.7191150889554","57.8722931155944","59.1939287985682","58.907412409358",
"Togo","TGO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","43.88","","","","","","","","","","36.78","","","","","","","","","","68.13","62.85","","","","","","","","","","","","","","","","","29.55","","","","","","","","80.884","","","","","78.203","","","","54.685","","58.074","","73.927","","","70.728","",
"Thailand","THA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","58.77","","81.61","78.97","82.15","","83.13","","82.06","","","81.65","82.01","82.46","81.95","","","","74.36","","74.67","74.78","73.6","72.16","72.66","73.17","","72.98","73.39","73.68","72.95","73.58","73.4","72.75","71.593","73.28","73","70.272","69.832","69.235","68.25","67.501","67.799","66.964","67.021","66.938","67.538","68.239",
"Tajikistan","TJK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.34","","","","","","","55.008","63.05","31.13","30.93","30.5","30.07","42.51","","","","","","","42.38","","","","","","","",
"Turkmenistan","TKM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.84","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","53.8062192036879","","","","","","","","","","51.3325336828667","","","","","","","","","","54.2785584374799","","","","","56.4139224624196","","58.0067491293126","53.6436652837819","60.7742464807248","58.1866143232495","60.4105151600246","62.5993286957889","61.2504933800374","","63.2520501266552","61.3096349536555","64.4154935084106","64.3597017400502","64.0617082220563","","64.4278279717817","64.6346904661475","64.1025682220346","64.9483874986102","64.9707905999733","65.3346344660458","64.4281595563773","64.9932750597679","65.1310239168132","","64.260594713609","63.8317279660528","63.7252496919216","63.4034254277813","63.8231069689307","63.6606384883582","63.7631253326232","63.7927170408097","64.0544025900686","59.8290780716882","62.3825492840305","63.1312125726568","63.261800818382",
"Timor-Leste","TLS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.775","","","64.9","","","62.151","","","41.536","","","54.601","","55.523","67.068","","","","","34.625","46.727","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5555631528065","44.1823737685839","45.7244144533398","44.6341128127547","43.3562042985116","44.7042478177432","44.293659661338","44.3587123084293","44.7416457356897","43.2654485109743","44.3993368210321","44.4464356575484","44.1433197172885","","","","41.8957054748919","","",
"Tonga","TON","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","45.76","","","","","","","","","","42.83","","","","","","","","34.51","","43.28","","","","55.37","","","","59.54","","","","","","","","","40.33","","","","","","","","","","","","","55.307","","53.769","","","59.59","","",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","63.6113862337033","","","","","","","","","","53.6644588621721","","","","","","","","","","58.1962684240819","","","","","","","","","","58.9572901227027","","","57.0974838690261","","","","","","57.9294086562724","58.5003734472041","","","","58.5504919586009","","","","","54.6574961935683","","52.7375701562886","","","","","","48.0426463767267","49.6777260184683","50.2848058004872","51.3014514379355","53.278581867528","55.7602915642992",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","58.06","","","","","","","","","","52.9","34.5","","","36.95","","","","38.76","59.74","52.77","59.44","","59.81","","60.06","59.08","58.93","58.33","57.29","55.97","57.14","60.1","58.39","59.4","60.24","60.51","60.3","61.14","60.84","61.2","60.7","60.95","61.6","63","63.72","63.92","63.46","63.5","62.68","60.862","59.931","61.083","60.737","61.41","59.977","59.272","","","56.915","55.079","54.28","54.697","55.268",
"Tunisia","TUN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","44.94","","","","","","","","","51.75","","","","","49.02","","","","50.77","","","","","48.09","","","","","48.41","","","48.63","","","","","","33.2","","45.499","45.637","45.859","46.166","46.511","46.892","47.193","47.776","47.424","41.874","47.065","47.165","46.976","","48.934","","","45.815","45.394",
"Turkiye","TUR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","79.7","","","","","74.4","","","","","67.8","","","","","66.81","","","","","65.47","","","","","63.79","","","58.47","58.7","56.614","56.998","55.99","52.153","54.649","54.125","53.734","52.553","52.796","52.7","49.948","49.822","49.577","48.331","46.306","46.431","46.272","46.23","46.886","47.88","48.804","49.864","49.958","50.84","50.512","51.3","52","52.832","53.212","52.951","49.334","51.359","53.055","53.313",
"Tuvalu","TUV","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.74","","","","","","","","","","","","","","55.425","48.5","","","","","43.942","",
"Tanzania","TZA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","82.47","","","","","","","","","","","","","","","","","","","","","","","86.438","","","","","88.349","","91.486","","83.52","82.03","76.039","78.02","83.967","","","","","","80.392","","","",
"Uganda","UGA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3","38.12","","","","","","85.39","73.004","79.979","70.144","85.85","76.634","","","72.027","","77.733","","79.219","","",
"Ukraine","UKR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","50.5","","","","","","","","","52.41","","","","","","","","","","59.5","","","","","","68.74","","","67.68","59.5","63.2","62.71","62.57","62.33","61.974","62.309","62.16","62.643","63.326","63.33","63.7","64.3","64.6","64.96","62.36","62.36","62.15","62","62.585","56.318","55.087","54.639","","",
"Upper middle income","UMC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","76.6694998974897","","","","","","","","73.7646420650563","","","","","","","","","","69.7946334170004","71.0593488243441","70.9357961253721","70.4414997259446","69.8808558287529","69.1991027712263","68.7898303487067","68.3071813357903","67.8971612374407","67.707754316335","66.7020967336569","66.6172363830579","66.3389036024797","66.4593919801969","65.9908139298846","66.539199742539","66.3166624818776","","","","","","","",
"Uruguay","URY","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","53.81","","","","","","","","","","","","53.1","","","","","","","","","55.19","50.82","","","","","48.23","57.52","57.61","56.59","58.11","59.19","60.31","","61.008","59.794","60.164","61.555","59.971","59.113","59.485","59.514","61.981","63.817","64.006","64.743","64.285","66.017","65.223","64.844","65.874","64.934","64.613","64.114","63.679","63.494","61.103","62.887","63.181","64.584",
"United States","USA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","59.4","59.3","58.8","58.7","58.7","58.9","59.2","59.6","59.6","60.1","60.4","60.2","60.4","60.8","61.3","61.2","61.6","62.3","63.2","63.7","63.8","63.9","64","64","64.4","64.8","65.3","65.6","65.9","66.5","66.5","66.2","66.4","66.3","66.658","66.718","66.868","67.204","67.086","67.083","67.074","66.824","66.582","66.244","65.994","66.047","66.179","66.04","65.994","65.37","64.706","64.109","63.701","63.249","62.885","62.651","62.786","62.851","62.871","63.1","61.746","61.659","62.236","62.604",
"Uzbekistan","UZB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3","37.4","38.69","39.29","39.88","74.24","73.97","71.23","70.7","69.7","70.02","70.52","71.35","71.89","72.47","73.53","74.32","74.86","56.216","","","",
"St. Vincent and the Grenadines","VCT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","31.09","","","","","","","","","","27.49","","","","","","","","","","","","","","","","","","","","","62.34","","","","","","","","","","62.9","","","","","","","64.65","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","55.37","","","","","","","","","","51.12","","","","31.13","","55.2","","55.13","","54.8","54.47","54.16","55.86","56.02","56.1","56.31","57.23","58.34","59.05","60.15","59.43","57.87","59.14","61.62","62.9","64.45","65.4","","","67.58","69.16","","","64.275","64.86","64.416","64.294","64.042","63.854","63.626","63.114","","","","61.185","66.407","","","59.88","","","",
"British Virgin Islands","VGB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","27.32","","","","","","","","","","68.58","","","","","","","","","","72.71","","","","","","","","","","","76.7","","","60.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","35.31","","","","","","","","","","41.5","","","","","","","","","","61.63","","","","","","","","","","65.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.21","","","","","","","75.8","74.3","73.7","73.5","72.3","73","72.5","72","71.41","","","74.348","","75.828","76.169","76.274","76.187","77.022","77.044","77.198","76.556","76.127","75.615","75.63","73.283","72.897","73.633","72.206",
"Vanuatu","VUT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","84.11","","","","","","","","","","84.04","","","","","","","","","","40.91","","","","","","","76.869","","","69.191","64.385","","","","","","","","","58.596","42.897","","","",
"World","WLD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7172259567835","65.2051514950772","","","","64.3068072112954","64.3974468618568","","","64.3136893796623","62.1313253714387","64.0782127774732","61.7995714275854","64.2253525612011","63.7074213873258","64.3280983883389","63.8754313746659","","","58.1510731495907","","","","",
"Samoa","WSM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","48.89","","","","","54.21","","","","","50.66","","","","","47.52","","","","","47.35","","","","","","","","","","59.63","","","","","","","","","","50.51","","","","","49.78","","","","","41.34","32.201","","33.34","","","54.014","","","","","43.801","",
"Kosovo","XKX","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.93","","52.8","50.3","49.5","48.7","52.5","46.5","46","48.1","","","33.481","36.546","37.158","33.484","34.124","37.232","36.252","35.696","33.658","34.573","34.035","",
"Yemen, Rep.","YEM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","25.77","","","","","","","","","","","","","","","","","","","","","45.79","","","","","45.9","","","","","39.2","44.5","44","43.4","42.8","42.25","38.77","","","","36.252","","","","","","","","","",
"South Africa","ZAF","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","35.76","","","","","","","","","","37.31","","","","","","","","","","34.74","","","","","37.17","","","","","","37.51","","","47.7","54.29","44","42.6","45.9","49.9","50.751","59.066","58.822","56.955","55.216","56.954","58.016","57.202","55.786","53.956","52.265","52.171","52.507","53.078","53.314","54.591","54.714","55.36","55.161","55.267","50.548","52.024","53.499","55.02",
"Zambia","ZMB","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","28.45","","","","","","","","","","","58.76","","","","","","","","","","46.61","62.9","","","","","66.7","","62","","55.7","","","","","79.63","","","74.51","","62.3","","74.58","","","50.744","","62.671","58.475","59.544","60.872","60.099","59.532","61.961",
"Zimbabwe","ZWE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","63.49","","","","","71.49","","","","","","","","","","73.13","","71.11","","","","","82.67","","","","","","","82.383","66.84","","84.522","","","","","65.795","","65.398","65.214","67.786",
